author_id,table_status,is_sab_stable_valid,retention_status,is_promote,is_aa_promote,gender_category,age_category,fans_num_all,anchor_type,live_game_days,acu,live_minute_cnt_1d,game_live_show_cnt_1d,game_live_show_ucnt_1d,game_watch_cnt_1d,game_watch_ucnt_1d,game_live_comment_cnt_1d,game_live_comment_ucnt_1d,game_live_share_cnt_1d,game_live_share_ucnt_1d,game_live_send_barrage_cnt_1d,game_live_send_barrage_ucnt_1d,game_live_dislike_cnt_1d,game_live_dislike_ucnt_1d,game_live_report_cnt_1d,game_live_report_ucnt_1d,game_new_follow_fans_ucnt_1d,game_unfollow_anchor_ucnt_1d,live_real_online_watch_ucnt_1mi,live_fake_online_watch_ucnt_1mi,live_popular_online_watch_ucnt_1mi,live_total_online_watch_ucnt_1mi
1925937812216859,新主播,0,0.0,0.0,0.0,male,31-40,234.0,0.0,14.0,0.0,24.0,35.5,26.5,27.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,0.8333333
2483131930129885,新主播,0,0.0,0.0,0.0, , ,0.0,0.0,9.0,4.037532,675.0,10016.0,7633.0,4172.0,3794.0,894.0,21.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,3.0,27.0,2.0,4.3712626,0.0,0.0,4.3712626
2528480772494115,新主播,0,0.0,0.0,0.0,female,41-50,2517.0,0.0,9.0,45.512268,224.66667,14068.333333333334,11873.666666666666,1983.6666,1846.0,51.333332,23.333334,0.6666667,0.6666667,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,36.0,2.0,99.21365,0.0,0.0,99.21365
2616440212956612,新主播,0,0.0,0.0,0.0,male,18-23,148.0,0.0,11.0,0.0,22.0,35.0,31.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090909,0.0,0.0,0.4090909
2744859143446280,新主播,0,0.0,1.0,0.0,male,31-40,733.0,0.0,12.0,0.0,17.0,80.0,56.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117647,0.0,0.0,1.117647
3943285274708333,新主播,0,0.0,0.0,0.0,male,41-50,7.0,0.0,3.0,0.34210527,69.0,285.0,135.0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.44927537,0.0,0.0,0.44927537
4160177706898654,新主播,0,0.0,0.0,0.0,male,31-40,221.0,0.0,9.0,0.0,20.0,54.0,47.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
4486488013144813,新主播,0,0.0,0.0,0.0,male,18-23,258.0,1.0,14.0,1.6598113,50.0,345.0,297.5,198.5,190.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,4.91,0.0,0.0,4.91
11993077014,新主播,0,0.0,0.0,0.0,female,31-40,5797.0,0.0,10.0,0.42677072,102.5,1140.0,899.0,131.16667,124.166664,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,2.3333333,0.0,2.0682926,0.0,0.0,2.0682926
13737322163,新主播,0,1.0,0.0,0.0,male,-18,128.0,0.0,2.0,0.84444445,178.0,1606.0,1295.0,131.0,101.0,22.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,16.687151,0.0,0.0,16.687151
58013787766,新主播,0,0.0,0.0,0.0,male,31-40,345.0,0.0,5.0,0.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
59281418258,新主播,0,0.0,0.0,0.0,male,18-23,44.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60690854429,新主播,0,0.0,1.0,1.0,male,24-30,53.0,0.0,12.0,0.05263158,57.0,18.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473,0.0,0.0,0.15789473
61293378430,新主播,0,1.0,0.0,1.0,male,24-30,427.0,0.0,8.0,0.06417683,122.4,116.4,79.8,10.4,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04901961,0.0,0.0,0.04901961
62464389555,新主播,0,0.0,0.0,0.0,male,18-23,410.0,0.0,10.0,0.29166666,54.0,161.0,89.0,28.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037036,0.0,0.0,0.37037036
69575847493,新主播,0,0.0,0.0,0.0,male,18-23,1078.0,0.0,11.0,0.46875,64.0,400.0,272.0,47.0,33.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96875,0.0,0.0,3.96875
75868091940,新主播,0,0.0,0.0,0.0,female,41-50,264.0,0.0,12.0,0.028571429,35.0,28.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.0,0.028571429
82372455415,新主播,0,0.0,1.0,1.0,female,24-30,1049.0,0.0,5.0,1.3849173,131.0,575.3333333333334,343.3333333333333,203.0,181.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.33333334,0.0,2.7989821,0.0,0.0,2.7989821
82477335882,新主播,0,0.0,0.0,0.0,female,24-30,1858.0,0.0,3.0,0.0,13.0,35.0,31.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4615384,0.0,0.0,1.4615384
83814700061,新主播,0,0.0,0.0,0.0,male,50-,93.0,0.0,8.0,0.0,10.0,339.0,317.0,303.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,5.7
86608199685,新主播,0,0.0,0.0,0.0,male,18-23,153.0,0.0,1.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88861335861,新主播,0,0.0,0.0,0.0,male,31-40,118.0,0.0,8.0,0.5272902,333.0,62.0,56.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6993006,0.0,0.0,1.6993006
93009330650,新主播,0,0.0,0.0,0.0,female,18-23,381.0,0.0,9.0,0.0,2.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
93101324617,新主播,0,1.0,0.0,0.0,female,-18,66.0,1.0,7.0,1.8048878,90.75,657.0,512.5,217.25,199.25,26.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,5.257534,0.0,0.0,5.257534
95789724771,新主播,0,0.0,0.0,0.0,male,31-40,73.0,0.0,14.0,0.0,15.5,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100237104066,新主播,0,0.0,0.0,0.0,male,24-30,373.0,0.0,6.0,0.0,6.5,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104909108354,新主播,0,0.0,0.0,0.0,female,-18,52.0,0.0,12.0,2.25,28.0,333.0,309.0,87.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392857,0.0,0.0,2.392857
105022256886,新主播,0,0.0,0.0,0.0,male,-18,47.0,0.0,3.0,0.8790022,74.5,373.5,222.0,135.5,128.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.261745,0.0,0.0,2.261745
105436298037,新主播,0,1.0,0.0,0.0,male,-18,10911.0,0.0,3.0,1.7392824,183.0,1538.3333333333333,918.6666666666666,289.33334,228.33333,198.33333,9.0,2.3333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3333333,2.6666667,4.31694,0.0,0.0,4.31694
106458778553,新主播,0,1.0,0.0,0.0,male,31-40,1353.0,0.0,3.0,0.0,5.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106797391017,新主播,0,0.0,0.0,0.0,female,24-30,426.0,0.0,14.0,0.0,54.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222222,0.0,0.0,1.7222222
110934303298,新主播,0,1.0,0.0,0.0,female,31-40,16.0,0.0,6.0,0.0,52.5,154.5,105.33333333333333,72.333336,67.833336,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9047619,0.0,0.0,0.9047619
109583096359047,新主播,0,0.0,0.0,0.0,male,18-23,103.0,0.0,2.0,0.0,20.0,23.0,21.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05
396260043918567,新主播,0,1.0,0.0,0.0,male,24-30,5.0,1.0,1.0,2.5520833,96.0,658.0,506.0,118.0,102.0,171.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,4.2291665,0.0,0.0,4.2291665
571381378458142,新主播,0,0.0,0.0,0.0,male,24-30,596.0,0.0,11.0,0.0,33.0,121.0,88.0,48.0,41.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.90909094,0.0,0.0,0.90909094
1482620429678388,新主播,0,1.0,0.0,0.0,male,24-30,877.0,0.0,10.0,1.4707516,34.6,122.6,93.8,85.2,81.8,6.4,1.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.9364161,0.0,0.0,1.9364161
1833603877308276,新主播,0,0.0,0.0,0.0,male,31-40,50.0,1.0,2.0,1.0337079,89.0,253.0,218.0,179.0,167.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88764,0.0,0.0,10.88764
1887221501142652,新主播,0,0.0,0.0,0.0,female,31-40,286.0,0.0,12.0,0.0,34.25,261.0,211.0,46.25,38.25,21.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.6058395,0.0,0.0,3.6058395
2010361863864955,新主播,0,1.0,0.0,0.0,female,-18,476.0,0.0,2.0,4.7846155,40.0,36.0,28.0,6.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.361842,0.0,0.0,4.361842
2553491548544183,新主播,1,1.0,0.0,0.0, , ,0.0,1.0,8.0,4.207199,182.28572,11545.42857142857,9673.857142857143,841.7143,690.5714,1078.4286,136.85715,2.2857144,1.8571428,0.0,0.0,16.142857142857142,15.571428571428571,0.0,0.0,6.428571,2.2857144,8.048515,0.0,0.0,8.048515
3047485495844952,新主播,0,0.0,0.0,0.0,female,31-40,283.0,0.0,6.0,0.0,12.0,43.5,36.0,19.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.625,0.0,0.0,0.625
3479287845098316,新主播,0,1.0,1.0,0.0,female,31-40,4396.0,1.0,4.0,1.3452342,346.75,1490.75,1064.0,506.25,456.5,4.5,1.75,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.3806777,0.0,0.0,3.3806777
4072189994993272,新主播,0,0.0,0.0,0.0,male,18-23,19255.0,0.0,14.0,15.010101,99.0,6494.0,3593.0,408.0,304.0,108.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,3.0,15.575758,0.0,0.0,15.575758
4383090777261373,新主播,0,0.0,0.0,0.0,male,-18,44.0,0.0,8.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10587017528,新主播,0,1.0,0.0,0.0,male,18-23,93.0,1.0,4.0,1.9702175,237.25,1367.75,800.5,343.25,297.5,46.75,5.75,1.75,1.0,0.0,0.0,0.25,0.25,0.0,0.0,4.75,0.25,3.7871444,0.0,0.0,3.7871444
18875584629,新主播,0,0.0,0.0,0.0,male,18-23,227.0,0.0,5.0,2.4868422,80.0,393.0,231.0,105.0,74.0,104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.55,0.0,0.0,3.55
58814566939,新主播,0,0.0,0.0,0.0,male,24-30,557.0,0.0,13.0,1.8518518,43.0,65.0,61.0,46.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6511627,0.0,0.0,1.6511627
71198315810,新主播,0,1.0,0.0,0.0,male,18-23,28.0,0.0,1.0,2.9468086,94.0,3312.0,2755.0,146.0,135.0,48.0,12.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,2.0,10.106383,0.0,0.0,10.106383
73687460459,新主播,0,0.0,0.0,0.0,female,31-40,618.0,0.0,3.0,2.2195122,59.0,24.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
92505382785,新主播,0,0.0,1.0,0.0,male,24-30,66.0,0.0,8.0,1.3269231,51.5,165.5,137.5,97.5,88.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9029126,0.0,0.0,1.9029126
94223369292,新主播,0,1.0,1.0,1.0,male,24-30,10.0,0.0,10.0,2.380993,179.77777,4143.444444444444,3431.8888888888887,2196.111,2000.0,105.0,14.444445,0.22222222,0.22222222,0.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,5.7777777,0.11111111,5.858866,0.0,0.0,5.858866
95440101974,新主播,0,0.0,0.0,0.0,male,24-30,1031.0,0.0,8.0,0.37741935,312.5,667.0,421.0,173.5,156.5,1.5,1.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.3296,0.0,0.0,2.3296
99319890730,新主播,0,0.0,0.0,0.0,female,31-40,1012.0,0.0,1.0,0.0,16.0,36.0,27.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375
100694219763,新主播,0,0.0,1.0,1.0,male,24-30,53.0,0.0,12.0,0.0,15.0,10.5,6.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.625
101257213904,新主播,0,0.0,0.0,0.0,female,-18,571.0,0.0,8.0,0.37142858,35.0,42.0,34.0,5.0,1.0,10.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51428574,0.0,0.0,0.51428574
101395102379,新主播,0,0.0,0.0,0.0,male,41-50,1789.0,0.0,12.0,0.0,8.0,26.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
104531489034,新主播,0,0.0,0.0,0.0,female,31-40,1593.0,0.0,10.0,0.0,2.0,11.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
104952990022,新主播,0,0.0,0.0,0.0,male,-18,53.0,0.0,9.0,1.1326531,215.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.846512,0.0,0.0,6.846512
105551472683,新主播,0,0.0,0.0,0.0,male,31-40,41.0,0.0,14.0,1.5714285,11.0,14.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018868,0.0,0.0,4.018868
111171079462,新主播,0,1.0,0.0,0.0,male,24-30,51.0,0.0,10.0,0.97947305,57.4,303.4,254.3,29.2,24.2,17.6,1.5,0.4,0.4,0.0,0.0,0.3,0.3,0.0,0.0,1.0,0.9,2.6968641,0.0,0.0,2.6968641
245924002796191,新主播,0,1.0,0.0,0.0,male,18-23,25.0,1.0,11.0,1.1764706,102.0,208.0,188.0,155.0,144.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4117646,0.0,0.0,2.4117646
959200593452686,新主播,0,0.0,0.0,0.0,female,-18,1389.0,0.0,13.0,0.6122449,49.0,1113.0,544.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75510204,0.0,0.0,0.75510204
3131063345350764,新主播,0,0.0,0.0,0.0,male,41-50,178.0,0.0,5.0,1.8533334,93.0,940.0,651.0,196.0,156.0,107.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8817204,0.0,0.0,1.8817204
3303384330280348,新主播,0,1.0,0.0,0.0,female,31-40,52.0,0.0,10.0,1.0555556,36.5,110.5,87.0,68.5,59.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849315,0.0,0.0,1.849315
4402886440655895,新主播,0,0.0,1.0,0.0,male,50-,88.0,0.0,12.0,0.0,25.5,114.0,90.5,69.5,63.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411765,0.0,0.0,0.9411765
56318264808,新主播,0,0.0,0.0,0.0,male,24-30,105.0,0.0,13.0,0.37037036,16.0,77.0,65.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34375,0.0,0.0,2.34375
59494456952,新主播,0,0.0,0.0,0.0,male,31-40,608.0,0.0,6.0,0.0,6.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.2857143
64460800911,新主播,0,0.0,0.0,0.0,female,24-30,567.0,0.0,3.0,0.9259259,81.0,450.0,313.0,134.0,118.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0746269,0.0,0.0,1.0746269
67105385052,新主播,0,0.0,1.0,0.0,male,31-40,875.0,0.0,7.0,0.0,10.0,270.0,245.0,223.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,3.4
67749299542,新主播,0,1.0,0.0,0.0,male,18-23,69.0,0.0,13.0,1.4044944,53.0,240.5,181.5,140.5,123.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1981134,0.0,0.0,4.1981134
67981203544,新主播,0,1.0,1.0,0.0,male,24-30,1930.0,0.0,14.0,0.15191232,79.72727,360.3636363636364,157.1818181818182,27.0,21.818182,7.5454545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1818181,1.0909091,0.28392246,0.0,0.0,0.28392246
77404711796,新主播,0,0.0,0.0,0.0,female,31-40,1232.0,0.0,9.0,0.0,10.0,27.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84866456242,新主播,0,0.0,0.0,0.0,male,-18,189.0,0.0,14.0,2.528647,145.4,923.8,589.4,304.6,268.0,87.2,11.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,0.2,2.8899586,0.0,0.0,2.8899586
86875438397,新主播,0,1.0,1.0,0.0,male,31-40,658.0,0.0,14.0,0.0,5.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91704764191,新主播,0,0.0,0.0,0.0,male,31-40,1448.0,0.0,7.0,0.0,15.0,73.0,68.0,58.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.6
92820001340,新主播,0,0.0,0.0,0.0,male,41-50,182.0,0.0,3.0,0.0,5.0,32.5,17.0,6.5,6.5,5.5,0.5,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.8
95103843991,新主播,0,0.0,0.0,0.0,male,24-30,465.0,0.0,6.0,0.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25
96408150485,新主播,0,0.0,0.0,0.0,female,24-30,106.0,0.0,3.0,1.6666666,39.0,260.0,180.0,153.0,139.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769,0.0,0.0,1.9230769
96793831131,新主播,0,0.0,0.0,0.0,female,24-30,356.0,0.0,9.0,0.0,11.0,51.0,24.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72727275,0.0,0.0,0.72727275
106577931683,新主播,0,0.0,1.0,1.0,female,31-40,1048.0,0.0,11.0,0.0,42.5,67.5,38.0,3.5,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.023529412,0.0,0.0,0.023529412
107728368833,新主播,0,0.0,0.0,0.0,male,31-40,80.0,0.0,14.0,0.0,98.0,213.0,182.33333333333334,154.66667,139.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.8945578,0.0,0.0,1.8945578
109178318348,新主播,0,1.0,1.0,0.0,male,31-40,22817.0,0.0,1.0,0.89467925,199.0,1231.0,1009.0,442.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9578314,0.0,0.0,1.9578314
110479764026,新主播,0,0.0,0.0,0.0,female,50-,5745.0,0.0,2.0,0.37323943,11.0,199.0,119.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3850932,0.0,0.0,2.3850932
30398692986440,新主播,0,0.0,0.0,0.0,male,31-40,2179.0,0.0,4.0,0.0,21.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.04761905
171939854028685,新主播,1,0.0,0.0,0.0,male,24-30,155.0,0.0,7.0,74.29119,489.16666,107606.5,77325.0,64067.0,51434.668,9.0,8.833333,25.833334,22.333334,0.0,0.0,15.333333333333334,15.333333333333334,0.0,0.0,32.333332,1.0,98.21874,0.0,0.0,98.21874
351492770119694,新主播,0,0.0,0.0,0.0,male,50-,490.0,0.0,9.0,0.0,8.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.375
1187090899145645,新主播,0,1.0,1.0,0.0,male,24-30,3122.0,1.0,14.0,0.45285028,36.75,76.5,39.0,10.5,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.49659863,0.0,0.0,0.49659863
1552146893905214,新主播,0,0.0,0.0,0.0,male,31-40,63.0,0.0,5.0,0.0,8.0,9.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759631984034903,新主播,0,0.0,1.0,0.0,male,31-40,274.0,0.0,11.0,3.3986862,88.0,772.3333333333334,613.3333333333334,393.33334,360.66666,90.0,4.0,3.0,1.6666666,0.0,0.0,0.0,0.0,0.0,0.0,3.6666667,0.6666667,4.2916665,0.0,0.0,4.2916665
2036742051085600,新主播,1,1.0,0.0,0.0,male,31-40,151.0,0.0,14.0,11.320465,219.85715,22866.214285714286,13559.214285714286,1545.4286,1308.3572,586.2857,59.92857,5.5,3.0714285,0.0,0.0,0.9285714285714286,0.9285714285714286,0.07142857142857142,0.07142857142857142,91.35714,5.142857,11.639051,0.0,0.0,11.639051
2190658407238463,新主播,0,0.0,1.0,1.0,female,-18,1559.0,0.0,13.0,1.9370887,68.5,346.75,272.25,98.25,88.5,26.5,2.75,2.5,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.75,0.0,7.2743683,0.0,0.0,7.2743683
2264613744028347,新主播,0,0.0,0.0,0.0,female,31-40,877.0,0.0,14.0,0.0,21.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.04761905
2520500347085149,新主播,0,1.0,0.0,0.0,male,24-30,2307.0,0.0,9.0,0.9655759,73.333336,1273.0,679.3333333333334,236.0,220.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.33333334,0.0,0.92727274,0.0,0.0,0.92727274
2651620596254212,新主播,0,0.0,0.0,0.0,female,-18,52.0,0.0,7.0,0.47977468,37.0,84.0,73.0,53.0,49.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8688525,0.0,0.0,1.8688525
3509240538597227,新主播,0,0.0,0.0,0.0,male,18-23,379.0,0.0,10.0,1.3940406,102.5,730.0,572.0,278.5,263.5,15.5,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,6.6878047,0.0,0.0,6.6878047
3514501599080308,新主播,0,0.0,0.0,0.0,female,-18,9454.0,0.0,2.0,0.0,10.0,212.0,167.0,80.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8,0.0,0.0,1.8
3556277983652398,新主播,0,0.0,0.0,0.0, , ,0.0,0.0,5.0,20.989363,268.5,566.0,517.5,39.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,33.24928,0.0,0.0,33.24928
3879516828607822,新主播,0,0.0,1.0,0.0,male,18-23,61.0,0.0,13.0,1.8064516,31.0,403.0,338.0,72.0,68.0,61.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1612904,0.0,0.0,2.1612904
54817131159,新主播,0,0.0,0.0,0.0,male,31-40,998.0,0.0,14.0,0.0,21.0,289.0,245.0,64.0,49.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6666665,0.0,0.0,4.6666665
