"anchor_id","stable_status","is_sab_stable_valid","retention_status","if_gamepromote_room","is_aa_promote","anchor_features"
"84629083782","新主播","0","1","0","0","male,-18,108,1,9,0.35042735042735035,117.0,259.0,190.0,48.0,32.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205128205128204,0.0,0.0,8.205128205128204"
"88324602613","新主播","0","0","0","0","female,31-40,1044,0,10,0.0,11.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5"
"94639643018","新主播","0","0","0","0","female,24-30,353,0,12,0.0,17.0,62.0,51.0,40.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.5882352941176471"
"95420507017","新主播","0","1","0","0","male,24-30,797,0,6,1.0943396226415094,106.0,628.0,508.0,81.0,64.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1415094339622645,0.0,0.0,6.1415094339622645"
"95569468053","新主播","0","0","0","0","male,41-50,236,1,4,0.37142857142857144,40.0,186.33333333333334,130.66666666666666,100.33333333333333,93.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.95,0.0,0.0,2.95"
"99358208854","新主播","0","0","0","0","male,24-30,610,0,7,9.217948717948717,111.0,4778.0,3365.0,291.0,239.0,63.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.927927927927928,0.0,0.0,7.927927927927928"
"105357980267","新主播","0","0","0","0","male,18-23,58,0,14,0.2692307692307692,44.5,300.5,277.0,21.0,20.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24719101123595505,0.0,0.0,0.24719101123595505"
"108641193949","新主播","0","0","0","0","female,41-50,168,0,10,0.5102830439982743,90.2,261.2,191.6,138.6,130.6,2.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.1491525423728814,0.0,0.0,1.1491525423728814"
"111098932549","新主播","0","0","0","0","female,50-,66,0,2,2.1333333333333333,10.0,8.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.237288135593221,0.0,0.0,5.237288135593221"
"25976134439132","新主播","0","1","0","0","male,-18,6920,0,1,2.0357142857142856,64.0,301.0,186.0,107.0,95.0,58.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.953125,0.0,0.0,1.953125"
"325932748374910","新主播","0","0","0","0","male,24-30,1175,0,4,0.011764705882352943,92.0,185.0,96.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06521739130434782,0.0,0.0,0.06521739130434782"
"386629229089872","新主播","0","0","1","1","male,18-23,48,0,1,0.6585365853658537,48.0,40.0,37.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2708333333333335,0.0,0.0,2.2708333333333335"
"575745393952924","新主播","0","1","0","0","male,24-30,451,0,9,0.0,6.0,11.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666"
"980404896543447","新主播","0","0","1","0","male,31-40,118,0,2,0.0,29.5,111.5,76.0,55.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711864406779661,0.0,0.0,0.2711864406779661"
"1046352261561544","新主播","0","0","0","0","female,31-40,1914,0,9,0.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,1.75"
"1636499542256776","新主播","0","1","0","0"," , ,0,0,5,0.8835291998262105,121.5,356.0,266.0,161.5,145.5,15.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,1.6790123456790123,0.0,0.0,1.6790123456790123"
"2009559953585357","新主播","0","0","0","0","female,-18,4039,0,14,0.09523809523809525,42.0,44.0,34.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666"
"2111509298690813","新主播","0","1","0","0","male,24-30,517,0,6,1.016597510373444,71.25,79.25,57.5,34.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,3.4,0.0,0.0,3.4"
"2392147303599432","新主播","0","1","0","1","male,-18,1015,0,13,0.0,20.0,45.0,25.0,6.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.064516129032258,0.0,0.0,3.064516129032258"
"3035080566255304","新主播","0","0","0","0","female,41-50,76,0,14,0.0,11.333333333333334,157.0,138.66666666666666,123.0,115.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.4705882352941178,0.0,0.0,2.4705882352941178"
"3562046179514183","新主播","0","0","0","0","male,50-,890,0,1,0.0,13.0,14.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385"
"4146973072964728","新主播","0","0","0","0","male,24-30,67,0,4,0.29090909090909095,36.0,94.0,64.0,36.5,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.625,0.0,0.0,0.625"
"14969152462","新主播","0","0","0","0","male,18-23,745,1,4,0.0,14.0,188.0,108.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9285714285714286,0.0,0.0,1.9285714285714286"
"51329339980","新主播","0","0","0","0","female,24-30,59,0,5,0.0,6.0,40.0,31.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333"
"56283162923","新主播","0","0","0","0","male,31-40,2720,0,6,1.9541160593792175,75.0,46.0,33.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2289719626168223,0.0,0.0,3.2289719626168223"
"65218845514","新主播","0","0","1","1","male,18-23,1170,1,12,0.0,3.0,2.5,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"68251923654","新主播","0","1","0","0","female,18-23,615,0,10,0.9872741568419758,59.4,554.2,429.3,49.6,44.6,22.6,3.6,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.6,0.1,1.494949494949495,0.0,0.0,1.494949494949495"
"69288377291","新主播","0","0","0","0","male,-18,202,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"70692685289","新主播","0","1","0","0","male,24-30,179,0,6,1.2146215822190851,171.8,1459.6,818.8,198.4,184.2,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,6.2,0.2,4.4228903976721625,0.0,0.0,4.4228903976721625"
"72148738439","新主播","0","0","0","0","male,24-30,242,0,13,0.0,6.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666"
"86599759001","新主播","0","0","0","0","male,24-30,141,0,10,0.07142857142857142,35.0,31.0,20.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.17142857142857143"
"91653560309","新主播","0","0","0","0","female,18-23,11063,0,7,0.0,19.0,252.0,161.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.25,0.0,0.0,1.25"
"92810490448","新主播","0","0","1","0","female,-18,1865,0,1,0.0,12.0,9.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666"
"93163266455","新主播","0","0","0","0","male,18-23,82,0,2,0.39921536796536794,59.5,166.0,113.0,83.5,80.5,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865546218487395,0.0,0.0,3.865546218487395"
"93168844947","新主播","0","0","0","0","male,24-30,50,0,7,0.7428571428571428,41.666666666666664,254.0,220.66666666666666,206.0,191.33333333333334,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.2"
"93186848956","新主播","0","1","0","0","female,24-30,575,0,9,0.38461538461538464,25.666666666666668,99.66666666666667,57.0,12.333333333333334,9.666666666666666,6.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,2.8051948051948052,0.0,0.0,2.8051948051948052"
"93900226925","新主播","0","1","1","1","male,24-30,1000,0,5,0.6955617198335645,61.6,261.8,171.2,84.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7662337662337662,0.0,0.0,1.7662337662337662"
"95300778561","新主播","0","0","0","0","female,31-40,114,0,10,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"97197853751","新主播","0","1","0","0","male,18-23,173,1,8,1.0148514851485149,232.0,1139.0,840.0,431.0,373.0,21.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.637931034482759,0.0,0.0,4.637931034482759"
"97220091716","新主播","0","0","0","0","male,31-40,550,0,13,0.7915203279795888,262.0,485.6666666666667,333.0,248.0,229.33333333333334,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.2786259541984732,0.0,0.0,1.2786259541984732"
"97842467715","新主播","0","0","0","0","female,-18,64,0,4,0.0,10.0,57.0,44.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5"
"103385678667","新主播","0","1","1","1","female,31-40,270,0,12,0.5357142857142856,28.0,45.333333333333336,11.666666666666666,2.6666666666666665,1.6666666666666667,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.39285714285714285"
"107662908448","新主播","0","0","0","0","female,18-23,9442,0,5,1.3333333333333333,93.0,731.0,359.0,108.0,63.0,5.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.387096774193548,0.0,0.0,4.387096774193548"
"107852935476","新主播","0","0","0","0","female,50-,648,0,13,0.0,16.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.4375"
"110224208108","新主播","0","1","0","0","male,18-23,119,0,11,0.0,16.0,11.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125"
"110905805094","新主播","0","0","0","0","male,41-50,248,0,14,0.0,5.0,194.0,180.0,163.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0"
"110961358596","新主播","0","0","0","0","male,24-30,158,0,7,0.21621621621621626,76.0,244.0,151.0,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27631578947368424,0.0,0.0,0.27631578947368424"
"111230599645","新主播","0","0","0","0","female,24-30,486,0,1,0.5573770491803279,62.0,228.0,68.0,22.0,17.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0161290322580645,0.0,0.0,2.0161290322580645"
"53215099106711","新主播","0","1","0","0","male,18-23,644,1,7,1.4674669625743972,248.5,1815.5,851.5,575.0,508.0,60.5,9.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,0.0,3.090543259557344,0.0,0.0,3.090543259557344"
"915263412244368","新主播","0","0","1","1","male,-18,63,0,2,0.46153846153846156,40.0,149.0,117.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.025,0.0,0.0,1.025"
"1130722469350871","新主播","0","1","1","1","female,24-30,242,0,10,0.38729235880398666,70.0,260.0,140.0,22.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7627118644067796,0.0,0.0,0.7627118644067796"
"1222263948456536","新主播","0","0","0","0","female,31-40,363,0,13,0.9162907268170425,29.5,150.0,62.5,13.0,7.0,26.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.178082191780822,0.0,0.0,1.178082191780822"
"1253882912842143","新主播","0","1","0","0","male,31-40,0,0,8,1.046879340082142,95.25,323.25,225.375,133.5,115.75,22.625,1.75,1.25,0.625,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,2.6706036745406823,0.0,0.0,2.6706036745406823"
"1393832498830595","新主播","0","0","0","0","male,-18,182,0,10,0.16700250448698628,92.0,115.28571428571429,85.85714285714286,60.142857142857146,53.285714285714285,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.2857142857142857,0.9085457271364318,0.0,0.0,0.9085457271364318"
"1530941357697056","新主播","0","1","0","0","female,18-23,69,0,5,8.880174234437575,168.0,9503.0,6001.0,914.75,664.75,249.0,31.25,3.0,2.25,0.0,0.0,1.5,1.5,0.0,0.0,34.5,3.25,10.983630952380953,0.0,0.0,10.983630952380953"
"1592522817669133","新主播","0","1","0","0","male,18-23,183,0,10,2.6584057395814145,116.33333333333333,398.8333333333333,293.3333333333333,240.16666666666666,220.5,32.0,2.6666666666666665,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,3.7048710601719197,0.0,0.0,3.7048710601719197"
"1640890546004028","新主播","0","0","0","1","female,31-40,1335,1,14,0.620413867140504,81.25,321.25,202.5,22.5,18.0,13.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2123076923076923,0.0,0.0,1.2123076923076923"
"1887176354699965","新主播","0","0","0","0","male,24-30,137,0,12,0.0,14.0,13105.0,9752.0,1753.0,1588.0,196.0,115.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,37.0,0.0,270.0,0.0,0.0,270.0"
"2119473792028525","新主播","0","0","1","0","male,50-,247,0,13,0.0,15.0,20.0,13.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333"
"2324822881997215","新主播","0","1","0","0","unknown,unknown,0,1,6,21.557171281853922,364.1666666666667,18961.0,15194.0,1056.8333333333333,846.0,3004.1666666666665,181.16666666666666,5.5,2.8333333333333335,0.0,0.0,13.5,13.5,0.0,0.0,68.5,8.166666666666666,27.12162635821942,0.0,0.0,27.12162635821942"
"2383358816424829","新主播","0","0","0","0","male,18-23,3,1,2,20.267123287671236,193.0,34901.0,22588.0,3692.0,2838.0,461.0,147.0,1.0,1.0,0.0,0.0,10.0,10.0,11.0,8.0,64.0,1.0,27.137755102040817,0.0,0.0,27.137755102040817"
"2458139734324411","新主播","0","0","0","0","male,24-30,233,0,12,0.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555"
"2862727176657182","新主播","0","1","1","1","male,18-23,47,0,14,0.0,25.0,83.0,71.0,35.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4"
"2862739175520884","新主播","0","0","0","0","male,41-50,32,0,9,0.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0"
"2964714441673799","新主播","0","0","0","0","female,31-40,221,0,10,0.0,23.0,44.0,35.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.34782608695652173"
"3255023385722628","新主播","0","1","1","1","male,31-40,1851,0,10,1.5089492896619965,117.25,769.25,632.75,453.0,419.0,1.25,0.75,0.25,0.25,0.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,4.185501066098081,0.0,0.0,4.185501066098081"
"3360585352221719","新主播","0","0","0","0","male,18-23,72,0,14,0.0,31.0,72.0,54.0,28.0,20.0,34.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03125,0.0,0.0,3.03125"
"4283289817593748","新主播","0","1","1","0","male,18-23,121,0,1,0.2835820895522388,111.0,111.0,61.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2342342342342343,0.0,0.0,1.2342342342342343"
"50060067712","新主播","0","1","1","1","male,18-23,58,0,10,0.8923292604437585,63.0,266.9,229.0,193.3,178.9,3.4,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.1,1.1063492063492064,0.0,0.0,1.1063492063492064"
"59256201324","新主播","0","1","0","0","female,24-30,62,0,1,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"62860085114","新主播","0","0","0","0","female,-18,41,0,3,0.0,31.0,61.5,43.0,30.5,29.0,19.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.838709677419355,0.0,0.0,2.838709677419355"
"69465946067","新主播","0","0","1","0","male,31-40,490,0,14,0.6838178924576651,123.57142857142857,358.7142857142857,258.57142857142856,186.0,174.14285714285714,19.428571428571427,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.14285714285714285,1.515606936416185,0.0,0.0,1.515606936416185"
"70275222068","新主播","0","0","0","0","male,31-40,433,0,11,0.0,22.0,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456"
"93043927192","新主播","0","0","0","0","unknown,unknown,1,0,12,0.0,24.0,146.0,110.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25"
"96910743461","新主播","0","0","0","0","male,24-30,108,0,1,0.8733552631578947,143.0,376.0,254.0,96.0,82.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.325581395348837,0.0,0.0,5.325581395348837"
"99199660614","新主播","0","0","0","0","male,-18,70,0,1,0.0,15.0,14.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666"
"103822798931","新主播","0","1","0","0","female,31-40,340,0,3,0.0,33.0,157.0,143.0,118.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085714285714286,0.0,0.0,2.085714285714286"
"108429570690","新主播","0","0","0","0","male,-18,138,0,4,1.2307692307692308,24.0,113.0,90.0,36.5,30.0,19.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.958333333333333,0.0,0.0,4.958333333333333"
"207146796453933","新主播","0","0","0","0","male,31-40,61,0,8,0.0,17.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705"
"387488281792632","新主播","1","1","0","0","male,24-30,46,1,14,1.5203799126042743,680.2857142857143,3929.1428571428573,2604.714285714286,842.7857142857143,705.1428571428571,114.85714285714286,16.142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7857142857142857,0.7857142857142857,0.07142857142857142,0.07142857142857142,6.928571428571429,0.2857142857142857,2.3393532129357415,0.0,0.0,2.3393532129357415"
"589790058404928","新主播","0","1","1","1","male,31-40,1242,0,12,1.3775191708823475,81.5,1022.25,885.25,113.5,108.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.291989664082688,0.0,0.0,6.291989664082688"
"1099112123219245","新主播","0","1","0","0","male,31-40,486,0,6,0.0,50.0,38.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.78"
"1174691922850995","新主播","0","0","0","0","male,31-40,0,0,1,31.134715025906736,386.0,162907.0,135343.0,9314.0,7828.0,1908.0,416.0,16.0,14.0,0.0,0.0,46.0,46.0,71.0,50.0,146.0,24.0,33.44041450777202,0.0,0.0,33.44041450777202"
"1222254355553053","新主播","0","0","0","0","female,18-23,161,0,2,0.0,22.0,10.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5"
"2234684930270588","新主播","0","0","0","0","male,18-23,46,0,10,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"3567233977291852","新主播","0","0","0","0","female,24-30,134,0,6,1.7362541597835714,99.33333333333333,633.0,438.0,141.33333333333334,130.66666666666666,27.333333333333332,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.496644295302014,0.0,0.0,5.496644295302014"
"3971914010729852","新主播","0","0","0","0","male,31-40,3071,0,6,0.4489795918367347,61.5,81.0,52.0,14.5,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.967479674796748,0.0,0.0,2.967479674796748"
"4125792252470797","新主播","0","0","0","0","female,50-,48,0,6,0.0,32.0,175.0,153.0,100.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.7894736842105263"
"4350088465626816","新主播","0","0","0","0","female,50-,144,0,13,0.0,20.0,150.0,104.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.25"
"51214069022","新主播","0","1","0","0","male,-18,553,0,5,0.5176948828311813,124.0,450.0,230.5,131.0,109.0,25.5,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6733870967741935,0.0,0.0,0.6733870967741935"
"58085148593","新主播","0","1","1","1","male,24-30,835,0,9,0.5357142857142857,35.0,138.0,113.0,80.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,1.2857142857142858"
"66084326557","新主播","0","0","0","0","male,24-30,806,0,9,0.0,11.0,28.5,24.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.22727272727272727"
"70286269826","新主播","0","0","0","0","female,31-40,348,0,2,0.9285714285714285,4.0,33.0,23.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.025974025974026,0.0,0.0,1.025974025974026"
"72705017474","新主播","0","0","0","0","female,24-30,537,0,13,0.744186046511628,24.0,85.0,46.0,28.5,24.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.583333333333333,0.0,0.0,4.583333333333333"
"72780846009","新主播","0","0","0","0","male,-18,30,0,7,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0"
"76338901772","新主播","0","0","0","0","male,-18,61,0,5,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
"81343931099","新主播","0","1","0","0","male,18-23,203,0,6,1.4255083300537847,71.0,319.0,255.33333333333334,157.66666666666666,145.0,12.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.164319248826291,0.0,0.0,3.164319248826291"
"87765572537","新主播","0","0","0","0","male,31-40,89,0,9,0.0,20.0,70.0,64.0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.55"
"92981415991","新主播","0","0","0","0","male,18-23,103,0,5,1.3255813953488371,43.0,327.0,268.0,225.0,211.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627906976744186,0.0,0.0,1.627906976744186"
"96773460745","新主播","0","1","0","1","male,-18,80,0,3,1.0108327321843262,212.0,792.0,259.6666666666667,121.66666666666667,81.0,38.666666666666664,4.0,2.3333333333333335,1.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.3333333333333335,0.0,2.859111791730475,0.0,0.0,2.859111791730475"
"101765860042","新主播","0","1","0","0","male,41-50,2095,0,4,0.9912058471114744,292.6666666666667,1281.0,819.3333333333334,407.0,371.3333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.9968387776606955,0.0,0.0,1.9968387776606955"
"101906488040","新主播","0","0","1","1","male,18-23,81,0,1,0.0,28.0,39.0,23.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.17857142857142858"
"104834914235","新主播","1","0","1","1","female,24-30,1235,0,14,0.9127223674770594,595.375,5633.875,3690.875,708.875,589.125,79.875,20.25,0.0,0.0,0.0,0.0,2.125,2.125,2.5,1.625,10.0,1.375,2.8309888725593115,0.0,0.0,2.8309888725593115"
"105146488734","新主播","0","0","0","0","male,31-40,208,0,3,0.0,8.0,56.0,52.0,33.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5"
